#The Product Types Ontology by E-Business and Web Science Research Group at Bundeswehr University Munich: This ontology contains 300,000 precise definitions for types of product or services that extend the schema.org and GoodRelations standards for e-commerce markup.;Product Ontology is application level ontology
|Mustard (condiment) 
Academic_dress|Academic dress 
Vegetable|Vegetable 
Document| 
Boston_cream_pie|Boston cream pie 
Monel|Monel 
Musk|Musk 
Wrench|Wrench 
Schrader_valve|Schrader valve 
Unemployment|Unemployment 
Bribery|Bribery 
Workforce|Workforce 
Asparagus|Asparagus 
Dog|Dog 
File_server|File server 
Cabbage_roll|Cabbage roll 
n_cheese|Valdeón cheese 
GammaFax|GammaFax 
Energy_analyser|Energy analyser 
Analog-to-digital_converter|Analog-to-digital converter 
Eel|Eel 
Upholstery_hammer|Upholstery hammer 
K-36_trailer|K-36 trailer 
Rectiformer|Rectiformer 
Vehicle|Vehicle 
Bonox|Bonox 
Periodical_literature|Periodical literature 
Cadmium|Cadmium 
Mop|Mop 
Balsamic_vinegar|Balsamic vinegar 
Phosphorescence|Phosphorescence 
Tuna|Tuna 
Coconut_cream|Coconut cream 
Currywurst|Currywurst 
Molecular_marker|Molecular marker 
Desk|Desk 
Ball_head|Ball head 
Wine_color|Wine color 
Pickaxe|Pickaxe 
_The_Mighty_8th|B-17 Flying Fortress: The Mighty 8th 
Morlacco|Morlacco 
Lappi_cheese|Lappi cheese 
Writing_table|Writing table 
Valve_oil|Valve oil 
Diptych|Diptych 
Bed|Bed 
Accordion|Accordion 
|Battery (electricity) 
Workwear|Workwear 
QuantitativeValue|Quantitative value A quantitative value is a numerical interval that represents the range of a certain gr:quantitativeProductOrServiceProperty in terms of the lower and upper bounds for a particular gr:ProductOrService. It is to be interpreted in combination with the respective unit of measurement. Most quantitative values are intervals even if they are in practice often treated as a single point value. Example: a weight between 10 and 25 kilogramms, a length between 10 and 15 milimeters. Compatibility with schema.org: This class is equivalent to http://schema.org/Quantity.
DayOfWeek|Day of week The day of the week, used to specify  to which day the opening hours of a gr:OpeningHoursSpecification refer. Examples: Monday, Tuesday, Wednesday,...
WarrantyScope|Warranty scope The warranty scope represents types of services that will be provided free of charge by the vendor or manufacturer in the case of a defect (e.g. labor and parts, just parts), as part of the warranty included in an gr:Offering. The actual services may be provided by the gr:BusinessEntity making the offering, by the manufacturer of the product, or by a third party. Examples: Parts and Labor, Parts PaymentChargeSpecification|Payment charge specification A payment charge specification is a conceptual entity that specifies the additional costs asked for settling the payment after accepting a given gr:Offering using a particular gr:PaymentMethod. A payment charge specification is characterized by (1) a monetary amount per order specified as a literal value of type float in combination with a Currency, (2) the payment method, and (3) a whether this charge includes local sales taxes, namely VAT. A gr:Offering may be linked to multiple payment charge specifications that specify alternative charges for various payment methods. Examples: Payment by VISA or Mastercard costs a fee of 3 Euros including VAT, payment by bank transfer in advance is free of charge.The total amount of this surcharge is specified as a float value of the gr:hasCurrencyValue property. The currency is specified via the gr:hasCurrency datatype property. Whether the price includes VAT or not is indicated by the gr:valueAddedTaxIncluded datatype property. The gr:PaymentMethod to which this charge applies is specified using the gr:appliesToPaymentMethod object property.  If the price can only be given as a range, use gr:hasMaxCurrencyValue and gr:hasMinCurrencyValue for the upper and lower bounds. Important: When querying for the price, always use gr:hasMaxCurrencyValue and gr:hasMinCurrencyValue. 
QualitativeValue|Qualitative value A qualitative value is a predefined value for a product characteristic. 
ProductOrServicesSomeInstancesPlaceholder|Product or services some instances placeholder (DEPRECATED) DEPRECATED - This class is superseded by gr:SomeItems. Replace all occurrences of gr:ProductOrServicesSomeInstancesPlaceholder by gr:SomeItems, if possible.
N-Ary-Relations|N-ary relations (DEPRECATED) This is the superclass for all classes that are placeholders for n-ary relations, which OWL cannot represent.
PriceSpecification|Price specification The superclass of all price specifications.
BusinessFunction|Business function The business function specifies the type of activity or access (i.e., the bundle of rights) offered by the gr:BusinessEntity on the gr:ProductOrService through the gr:Offering. Typical are sell, rental or lease, maintenance or repair, manufacture / produce, recycle / dispose, engineering / construction, or installation.
Brand|Brand A brand is the identity of a specific product, service, or business. Use foaf:logo for attaching a brand logo and gr:name or rdfs:label for attaching the brand name.	
Offer| 
PaymentMethod|Payment method A payment method is a standardized procedure for transferring the monetary amount for a purchase. Payment methods are characterized by the legal and technical structures used, and by the organization or group carrying out the transaction. This element is mostly used for specifying the types of payment accepted by a gr:BusinessEntity.
License|License A license is the specification of a bundle of rights that determines the type of activity or access offered by the gr:BusinessEntity on the gr:ProductOrService through the gr:Offering.
DeliveryMethod|Delivery method A delivery method is a standardized procedure for transferring the product or service to the destination of fulfilment chosen by the customer. Delivery methods are characterized by the means of transportation used, and by the organization or group that is the contracting party for the sending gr:BusinessEntity (this is important, since the contracted party may subcontract the fulfilment to smaller, regional businesses).
DeliveryModeParcelService|Delivery mode parcel service A private parcel service as the delivery mode available for a certain offering.
Person| 
OpeningHoursSpecification|Opening hours specification This is a conceptual entity that holds together all information about the opening hours on a given day (gr:DayOfWeek).
BusinessEntityType|Business entity type A business entity type is a conceptual entity representing the legal form, the size, the main line of business, the position in the value chain, or any combination thereof, of a gr:BusinessEntity. From the ontological point of view, business entity types are mostly roles that a business entity has in the market. Business entity types are important for specifying eligible customers, since a gr:Offering is often valid only for business entities of a certain size, legal structure, or role in the value chain. 
Individual|Individual A gr:Individual is an actual product or service instance, i.e., a single identifiable object or action that creates some increase in utility (in the economic sense) for the individual possessing or using this very object (product) or for the individual in whose favor this very action is being taken (service). Products or services are types of goods in the economic sense. For an overview of goods and commodities in economics, see Milgate (1987).
SomeItems|Some items A placeholder instance for unknown instances of a mass-produced commodity. This is used as a computationally cheap work-around for such instances that are not individually exposed on the Web but just stated to exist (i.e., which are existentially quantified).
Organization| 
Place| 
Location|Location A location is a point or area of interest from which a particular product or service is available, e.g. a store, a bus stop, a gas station, or a ticket booth. The difference to gr:BusinessEntity is that the gr:BusinessEntity is the legal entity (e.g. a person or corporation) making the offer, while gr:Location is the store, office, or place. A chain restaurant will e.g. have one legal entity but multiple restaurant locations. Locations are characterized by an address or geographical position and a set of opening hour specifications for various days of the week.
ProductOrServiceModel|Product or service model A product or service model is a intangible entity that specifies some characteristics of a group of similar, usually mass-produced products, in the sense of a prototype. In case of mass-produced products, there exists a relation gr:hasMakeAndModel between the actual product or service (gr:Individual or gr:SomeItems) and the prototype (gr:ProductOrServiceModel). GoodRelations treats product or service models as "prototypes" instead of a completely separate kind of entities, because this allows using the same domain-specific properties (e.g. gr:weight) for describing makes and models and for describing actual products.
TypeAndQuantityNode|Type and quantity node This class collates all the information about a gr:ProductOrService included in a bundle. If a gr:Offering contains just one item, you can directly link from the gr:Offering to the gr:ProductOrService using gr:includes. If the offering contains multiple items, use an instance of this class for each component to indicate the quantity, unit of measurement, and type of product, and link from the gr:Offering via gr:includesObject.
LocationOfSalesOrServiceProvisioning|Location of sales or service provisioning (DEPRECATED) DEPRECATED - This class is superseded by gr:Location. Replace all occurrences of gr:LocationOfSalesOrServiceProvisioning by gr:Location, if possible.
QuantitativeValueFloat|Quantitative value float An instance of this class is an actual float value for a quantitative property of a product. This instance is usually characterized by a minimal value, a maximal value, and a unit of measurement.
BusinessEntity|Business entity An instance of this class represents the legal agent making (or seeking) a particular offering. This can be a legal body or a person. A business entity has at least a primary mailing address and contact details. For this, typical address standards (vCard) and location data (geo, WGS84) can be attached. Note that the location of the business entity is not necessarily the location from which the product or service is being available (e.g. the branch or store). Use gr:Location for stores and branches.
PaymentMethodCreditCard|Payment method credit card The subclass of gr:PaymentMethod represents all variants and brands of credit or debit cards as a standardized procedure for transferring the monetary amount for a purchase. It is mostly used for specifying the types of payment accepted by a gr:Business Entity.
Offering|Offering An offering represents the public, not necessarily binding, not necessarily exclusive, announcement by a gr:BusinessEntity to provide (or seek) a certain gr:BusinessFunction for a certain gr:ProductOrService to a specified target audience. An offering is specified by the type of product or service or bundle it refers to, what business function is being offered (sales, rental, ...), and a set of commercial properties. It can either refer to 
ProductOrService|Product or service The superclass of all classes describing products or services types, either by nature or purpose. Examples for such subclasses are "TV set", "vacuum cleaner", etc. An instance of this class can be either an actual product or service (gr:Individual), a placeholder instance for unknown instances of a mass-produced commodity (gr:SomeItems), or a model / prototype specification (gr:ProductOrServiceModel). When in doubt, use gr:SomeItems.
ActualProductOrServiceInstance|Actual product or service instance (DEPRECATED) DEPRECATED - This class is superseded by gr:Individual. Replace all occurrences of gr:ActualProductOrServiceInstance by gr:Individual, if possible.
QuantitativeValueInteger|Quantitative value integer An instance of this class is an actual integer value for a quantitative property of a product. This instance is usually characterized by a minimal value, a maximal value, and a unit of measurement. 
hasValueFloat|has value float (0..1) This subproperty specifies that the upper and lower limit of the given gr:QuantitativeValueFloat are identical and have the respective float value. It is a shortcut for such cases where a quantitative property is (at least practically) a single point value and not an interval.
hasMaxValueFloat|has max value float (1..1) This property captures the upper limit of a gr:QuantitativeValueFloat instance.
description| 
hasNAICS|has NAICS (0..*) The North American Industry Classification System (NAICS) code for a particular gr:BusinessEntity.
hasUnitOfMeasurement|has unit of measurement (1..1) The unit of measurement for a gr:QuantitativeValue, a gr:UnitPriceSpecification, or a gr:TypeAndQuantityNode given using the UN/CEFACT Common Code (3 characters).
vatID|VAT ID (0..1) The Value-added Tax ID of the gr:BusinessEntity. See http://en.wikipedia.org/wiki/Value_added_tax_identification_number for details.
description|description (0..1) A short textual description of the resource. 
hasEAN_UCC-13|has EAN/UCC-13 (0..*) The EAN·UCC-13 code of the given gr:ProductOrService or gr:Offering. This code is now officially called GTIN-13 (Global Trade Identifier Number) or EAN·UCC-13. Former 12-digit UPC codes can be converted into EAN·UCC-13 code by simply adding a preceeding zero.
datatypeProductOrServiceProperty|datatype product or service property (0..*) This property is the super property for all pure datatype properties that can be used to describe a gr:ProductOrService.
hasCurrency|has currency (1..1) The currency for all prices in the gr:PriceSpecification given using the ISO 4217 standard (3 characters).
productID| 
hasMaxCurrencyValue|has max currency value (1..1) This property specifies the UPPER BOUND of the amount of money for a price RANGE per unit, shipping charges, or payment charges. The currency and other relevant details are attached to the respective gr:PriceSpecification etc.
hasMinCurrencyValue|has min currency value (1..1) This property specifies the LOWER BOUND of the amount of money for a price RANGE per unit, shipping charges, or payment charges. The currency and other relevant details are attached to the respective gr:PriceSpecification etc.
hasMaxValue|has max value (0..1) This property captures the upper limit of a gr:QuantitativeValue instance.
name| 
eligibleRegions|eligible regions (0..*) This property specifies the geo-political region or regions for which the gr:Offering, gr:License, or gr:DeliveryChargeSpecification is valid using the two-character version of ISO 3166-1 (ISO 3166-1 alpha-2)  for regions or ISO 3166-2 , which breaks down the countries from ISO 3166-1 into administrative subdivisions.
billingIncrement|billing increment (0..1) This property specifies the minimal quantity and rounding increment that will be the basis for the billing. 
closes|closes (1..1) The closing  hour of the gr:Location on the given gr:DayOfWeek.
hasMinValueInteger|has min value integer (1..1) This property captures the lower limit of a gr:QuantitativeValueInteger instance.
durationOfWarrantyInMonths|duration of warranty in months (0..1) This property specifies the duration of the gr:WarrantyPromise in months.
hasCurrencyValue|has currency value (0..1) This property specifies the amount of money for a price per unit, shipping charges, or payment charges. The currency and other relevant details are attached to the respective gr:PriceSpecification etc.
hasMinValue|has min value (0..1) This property captures the lower limit of a gr:QuantitativeValue instance.
hasMaxValueInteger|has max value integer (1..1) This property captures the upper limit of a gr:QuantitativeValueInteger instance.
hasDUNS|has DUNS (0..1) The Dun & Bradstreet DUNS number for identifying a gr:BusinessEntity. The Dun & Bradstreet DUNS is a nine-digit number used to identify legal entities (but usually not branches or locations of logistical importance only).
hasValueInteger|has value integer (0..1) This subproperty specifies that the upper and lower limit of the given gr:QuantitativeValueInteger are identical and have the respective integer value. It is a shortcut for such cases where a quantitative property is (at least practically) a single point value and not an interval.
availabilityEnds|availability ends (0..1) This property specifies the end of the availability of the gr:ProductOrService included in the gr:Offering.
hasValue|has value (0..1) This subproperty specifies that the upper and lower limit of the given gr:QuantitativeValue are identical and have the respective value. It is a shortcut for such cases where a quantitative property is (at least practically) a single point value and not an interval.
condition|condition (0..1) A textual description of the condition of the product or service, or the products or services included in the offer (when attached to a gr:Offering)
valueAddedTaxIncluded|value added tax included (0..1) This property specifies whether the applicable value-added tax (VAT)  is included in the price of the gr:PriceSpecification or not.
availabilityStarts|availability starts (0..1) This property specifies the beginning of the availability of the gr:ProductOrService included in the gr:Offering.
amountOfThisGood|amount of this good (1..1) This property specifies the quantity of the goods included in the gr:Offering via this gr:TypeAndQuantityNode. The quantity is given in the unit of measurement attached to the gr:TypeAndQuantityNode.
validFrom|valid from (0..1) This property specifies the beginning of the validity of the gr:Offering, gr:PriceSpecification, gr:License, or gr:OpeningHoursSpecification.
hasGTIN-8|has GTIN-8 (0..*) The 8-digit Global Trade Item Number (GTIN-8) of the given gr:ProductOrService or gr:Offering, also known as EAN/UCC-8 (8-digit EAN).
category|category (0..*) The name of a category to which this gr:ProductOrService, gr:Offering, gr:BusinessEntity, or gr:Location belongs.
hasStockKeepingUnit|has Stock Keeping Unit (0..*) The Stock Keeping Unit, or SKU is a unique identifier for a product, service, or bundle from the perspective of a particular supplier, i.e. SKUs are mostly assigned and serialized at the merchant level. 
color|color (0..1) The color of the product.
opens|opens (1..1) The opening hour of the gr:Location on the given gr:DayOfWeek.
hasMinValueFloat|has min value float (1..1) This property captures the lower limit of a gr:QuantitativeValueFloat instance.
serialNumber|serial number (0..*) The serial number or any alphanumeric identifier of a particular product. Note that serial number are unique only for the same brand or the same model, so you cannot infer from two occurrences of the same serial number that the objects to which they are attached are identical.
The Global Location Number is a thirteen-digit number used to identify parties and physical locations.
taxID|Tax ID (0..1) The Tax / Fiscal ID of the gr:BusinessEntity, e.g. the TIN in the US or the CIF/NIF in Spain. It is usually assigned by the country of residence
legalName|legal name (0..1) The legal name of the gr:BusinessEntity.
isListPrice|is list price (DEPRECATED) This boolean attribute indicates whether a gr:UnitPriceSpecification is a list price (usually a vendor recommendation) or not. "true"  indicates it is a list price, "false" indicates it is not.
hasGTIN-14|has GTIN-14 (0..*) The Global Trade Item Number (GTIN-14) of the given gr:ProductOrService or gr:Offering.
name|name (0..1) A short text describing the respective resource.
priceType|price type (0..1) This attribute can be used to distinguish multiple different price specifications for the same gr:Offering. It supersedes the former gr:isListPrice property. The following values are recommended:
hasMPN|has MPN (0..*) The Manufacturer Part Number or MPN is a unique identifier for a product, service, or bundle from the perspective of a particular manufacturer. MPNs can be assigned to products or product datasheets, or bundles. Accordingly, the domain of this property is the union of gr:ProductOrService (the common superclass of goods and datasheets), and gr:Offering.
depiction| 
qualitativeProductOrServiceProperty|qualitative product or service property (0..*) This is the super property of all qualitative properties for products and services. All properties in product or service ontologies for which gr:QualitativeValue instances are specified are subproperties of this property.
hasWarrantyPromise|has warranty promise (0..*) This specifies the gr:WarrantyPromise made by the gr:BusinessEntity for the given gr:Offering.
isSimilarTo|is similar to (0..*) This states that a given gr:ProductOrService is similar to another product or service. Of course, this is a subjective statement; when interpreting it, the trust in the origin of the statement should be taken into account.
predecessorOf|predecessor of (0..*) This property indicates that the subject is a previous, often discontinued variant of the gr:ProductOrServiceModel used as the object.
offers|offers (0..*) This links a gr:BusinessEntity to the offers (gr:Offering) it makes. If you want to express interest in receiving offers, use gr:seeks instead.
height|height (0..1) The height of the product.
depth|depth (0..1) The depth of the product.
typeOfGood|type of good (1..1) This specifies the gr:ProductOrService that the gr:TypeAndQuantityNode is referring to.
deliveryLeadTime|delivery lead time (0..1) This property can be used to indicate the promised delay between the receipt of the order and the goods leaving the warehouse.
hasBrand|has brand (0..*) This specifies the brand or brands (gr:Brand) associated with a gr:ProductOrService, or the brand or brands maintained by a gr:BusinessEntity.
manufacturer| 
availableDeliveryMethods|available delivery methods (0..*) This specifies the gr:DeliveryMethod or methods available for a given gr:Offering.
hasPrevious|has previous (0..1) This ordering relation for gr:DayOfWeek indicates that the subject is directly preceeded by the object.
nonEqual|non equal (0..*) This ordering relation for gr:QualitativeValue pairs indicates that the subject is not equal to the object.
advanceBookingRequirement|advance booking requirement (0..1) The minimal and maximal amount of time that is required between accepting the gr:Offering and the actual usage of the resource or service. This is mostly relevant for offers regarding hotel rooms, the rental of objects, or the provisioning of services. The duration is specified relatively to the beginning of the usage of the contracted object. It is represented by attaching an instance of the class gr:QuantitativeValueInteger. The lower and upper boundaries are specified using the properties gr:hasMinValueInteger and gr:hasMaxValueInteger to that instance. The unit of measurement is specified using the property gr:hasUnitOfMeasurement with a string holding a UN/CEFACT code suitable for durations, e.g. MON (months), DAY (days), HUR (hours), or MIN (minutes).
eligibleTransactionVolume|eligible transaction volume (0..1) This property can be used to indicate the transaction volume, in a monetary unit, for which the gr:Offering or gr:PriceSpecification is valid. This is mostly used to specify a minimal purchasing volume, to express free shipping above a certain order volume, or to limit the acceptance of credit cards to purchases above a certain amount.
isVariantOf|is variant of (0..1) This states that a particular gr:ProductOrServiceModel is a variant of another product or service model. It is pretty safe to infer that the variant inherits all gr:quantitativeProductOrServiceProperty, gr:qualitativeProductOrServiceProperty, and gr:datatypeProductOrServiceProperty values that are defined for the first gr:ProductOrServiceModel.
owns|owns (0..*) This property indicates that a particular person or business owns a particular product. It can be used to expose the products in one's posession in order to empower recommender systems to suggest matching offers.
seeks|seeks (0..*) This links a gr:BusinessEntity to gr:Offering nodes that describe what the business entity is interested in (i.e., the buy side). If you want to express interest in offering something, use gr:offers instead. Note that this substitutes the former gr:BusinessFunction gr:Buy, which is now deprecated.
successorOf|successor of (0..*) This property indicates that the subject is a newer, often updated or improved variant of the gr:ProductOrServiceModel used as the object.
greaterOrEqual|greater or equal (0..*) This ordering relation for qualitative values indicates that the subject is greater than or equal to the object.
includes|includes (0..1) This object property is a shortcut for the original gr:includesObject property for the common case of having exactly one single gr:ProductOrService instance included in an Offering. 
acceptedPaymentMethods|accepted payment methods (0..*) The gr:PaymentMethod or methods accepted by the gr:BusinessEntity for the given gr:Offering.
hasMakeAndModel|has make and model (0..1) This states that an actual product instance (gr:Individual) or a placeholder instance for multiple, unidentified such instances (gr:SomeItems) is one occurence of a particular gr:ProductOrServiceModel.
availableAtOrFrom|available at or from (0..*) This states that a particular gr:Offering is available at or from the given gr:Location (e.g. shop or branch).
hasPriceSpecification|has price specification (0..*) This links a gr:Offering to a gr:PriceSpecification or specifications. There can be unit price specifications, payment charge specifications, and delivery charge specifications. For each type, multiple specifications for the same gr:Offering are possible, e.g. for different quantity ranges or for different currencies, or for different combinations of gr:DeliveryMethod and target destinations.
appliesToPaymentMethod|applies to payment method (1..*) This property specifies the gr:PaymentMethod to which the gr:PaymentChargeSpecification applies.
appliesToDeliveryMethod|applies to delivery method (0..*) This property specifies the gr:DeliveryMethod to which the gr:DeliveryChargeSpecification applies.
isConsumableFor|is consumable for (0..*) This states that a particular gr:ProductOrService is a consumable for another product or service.
greater|greater (0..*) This ordering relation for qualitative values indicates that the subject is greater than the object.
isAccessoryOrSparePartFor|is accessory or spare part for (0..*) This states that a particular gr:ProductOrService is an accessory or spare part for another product or service.
addOn|add-on (0..*) This property points from a gr:Offering to additional offerings that can only be obtained in combination with the first offering. This can be used to model supplements and extensions that are available for a surcharge. Any gr:PriceSpecification attached to the secondary offering is to be understood as an additional charge.
hasInventoryLevel|has inventory level (0..1) This property specifies the current approximate inventory level for gr:SomeItems. The unit of measurement and the point value or interval are indicated using the attached gr:QuantitativeValueFloat instance.
hasManufacturer|has manufacturer (0..1) This object property links a gr:ProductOrService to the gr:BusinessEntity that produces it. Mostly used with gr:ProductOrServiceModel.
valueReference|value reference (0..*) The superclass of properties that link a gr:QuantitativeValue or a gr:QualitativeValue to a second gr:QuantitativeValue or a gr:QualitativeValue that provides additional information on the original value. A good modeling practice is to define specializations of this property (e.g. foo:referenceTemperature) for your particular domain.
lesserOrEqual|lesser or equal (0..*) This ordering relation for gr:QualitativeValue pairs indicates that the subject is lesser than or equal to the object.
lesser|lesser (0..*) This ordering relation for gr:QualitativeValue pairs indicates that the subject is lesser than the object.
hasNext|has next (0..1) This ordering relation for gr:DayOfWeek indicates that the subject is directly followed by the object.
hasOpeningHoursSpecification|has opening hours specification (0..*) This property links a gr:Location to a gr:OpeningHoursSpecification.
image| 
hasEligibleQuantity|has eligible quantity (0..1) This specifies the interval and unit of measurement of ordering quantities for which the gr:Offering or gr:PriceSpecification is valid. This allows e.g. specifying that a certain freight charge is valid only for a certain quantity.
weight|weight (0..1) The weight of the gr:ProductOrService.
equal|equal (0..*) This ordering relation for qualitative values indicates that the subject is equal to the object.
width|width (0..1) The width of the gr:ProductOrService.
hasPOS|has POS (0..*) This property states that the respective gr:Location is a point of sale for the respective gr:BusinessEntity. It allows linking those two types of entities without the need for a particular gr:Offering.
includesObject|includes object (0..*) This object property links a gr:Offering to one or multiple gr:TypeAndQuantityNode or nodes that specify the components that are included in the respective offer.
hasOpeningHoursDayOfWeek|has opening hours day of week (1..*) This specifies the gr:DayOfWeek to which the gr:OpeningHoursSpecification is related.
eligibleDuration|eligible duration (0..1) The minimal and maximal duration for which the given gr:Offering or gr:License is valid. This is mostly used for offers regarding accommodation, the rental of objects, or software licenses. The duration is specified by attaching an instance of gr:QuantitativeValue. The lower and upper boundaries are specified using the properties gr:hasMinValue and gr:hasMaxValue to that instance. If they are the same, use the gr:hasValue property. The unit of measurement is specified using the property gr:hasUnitOfMeasurement with a string holding a UN/CEFACT code suitable for durations, e.g. MON (months), DAY (days), HUR (hours), or MIN (minutes).
