Smoked fish;food_product;hypo
Smoked fish;foodstuff;hypo
Soups;food;hypo
Soups;food_product;hypo
Soups;foodstuff;hypo
Spices and herbs;food;hypo
Spices and herbs;food_product;hypo
Spices and herbs;foodstuff;hypo
Spirits and brandy;food;hypo
Spirits and brandy;food_product;hypo
Spirits and brandy;foodstuff;hypo
Stalk vegetables;food;hypo
Stalk vegetables;food_product;hypo
Stalk vegetables;foodstuff;hypo
Stone fruit;food;hypo
Stone fruit;food_product;hypo
Stone fruit;foodstuff;hypo
Sugar;food;hypo
Sugar;food_product;hypo
Sugar;foodstuff;hypo
Sugar Chocolate and Related Products;food;hypo
Sugar Chocolate and Related Products;food_product;hypo
Sugar Chocolate and Related Products;foodstuff;hypo
Sugar products;food;hypo
Sugar products;food_product;hypo
Sugar products;foodstuff;hypo
Sugar substitutes;food;hypo
Sugar substitutes;food_product;hypo
Sugar substitutes;foodstuff;hypo
Sweet products and dishes;food;hypo
Sweet products and dishes;food_product;hypo
Sweet products and dishes;foodstuff;hypo
Syrups;food;hypo
Syrups;food_product;hypo
Syrups;foodstuff;hypo
Tongue (preserved);food;hypo
Tongue (preserved);food_product;hypo
Tongue (preserved);foodstuff;hypo
Tubers;food;hypo
Tubers;food_product;hypo
Tubers;foodstuff;hypo
Turkey;food;hypo
Turkey;food_product;hypo
Turkey;foodstuff;hypo
Turkey eggs;food;hypo
Turkey eggs;food_product;hypo
Turkey eggs;foodstuff;hypo
Unripe spelt products;food;hypo
Unripe spelt products;food_product;hypo
Unripe spelt products;foodstuff;hypo
Veal carcase meat;food;hypo
Veal carcase meat;food_product;hypo
Veal carcase meat;foodstuff;hypo
Veal offal;food;hypo
Veal offal;food_product;hypo
Veal offal;foodstuff;hypo
Vegetable fats and oils;food;hypo
Vegetable fats and oils;food_product;hypo
Vegetable fats and oils;foodstuff;hypo
Vegetable juice;food;hypo
Vegetable juice;food_product;hypo
Vegetable juice;foodstuff;hypo
Vegetable mixtures;food;hypo
Vegetable mixtures;food_product;hypo
Vegetable mixtures;foodstuff;hypo
Vegetable nectar;food;hypo
Vegetable nectar;food_product;hypo
Vegetable nectar;foodstuff;hypo
Vegetables and Vegetable Products;food;hypo
Vegetables and Vegetable Products;food_product;hypo
Vegetables and Vegetable Products;foodstuff;hypo
Vitamin/mineral products/tonics;food;hypo
Vitamin/mineral products/tonics;food_product;hypo
Vitamin/mineral products/tonics;foodstuff;hypo
Water;food;hypo
Water;food_product;hypo
Water;foodstuff;hypo
Wheat breads;food;hypo
Wheat breads;food_product;hypo
Wheat breads;foodstuff;hypo
Wheat flours;food;hypo
Wheat flours;food_product;hypo
Wheat flours;foodstuff;hypo
Whey;food;hypo
Whey;food_product;hypo
Whey;foodstuff;hypo
Wine;food;hypo
Wine;food_product;hypo
Wine;foodstuff;hypo
Yogurt;food;hypo
Yogurt;food_product;hypo
Yogurt;foodstuff;hypo
Canned fish;fish;hypo
Beverages (Non-Milk);drink;hypo
Cocktails;drink;hypo
Milk;drink;hypo
Non-dilution drinks;drink;hypo
Vegetable juice;drink;hypo
Alligator Meat;meat;hypo
Beef;meat;hypo
Buffalo Meat;meat;hypo
Camel Meat;meat;hypo
Game animal Meat;meat;hypo
Goat Meat;meat;hypo
Health Food;food;hypo
Frog Legs;meat;hypo
prepackaged and prepared foods;Food storage;rel
Processes in the food industry;Food processing;rel
Materials and articles in contact with foodstuffs;Boxes;hyper
Materials and articles in contact with foodstuffs;Cans;hyper
Materials and articles in contact with foodstuffs;Cartons;hyper
Refrigerating equipment;Freezing;rel
Beverages;food;hypo
Chocolate;food;hypo
Cocoa;food;hypo
Coffee;food;hypo
Edible fats;food;hypo
Edible oils;food;hypo
Fruit juices;food;hypo
Fruit nectars;food;hypo
Meat;food;hypo
Oilseeds;food;hypo
Spices and condiments;food;hypo
Starch;food;hypo
Sugar;food;hypo
Tea;food;hypo
Vegetables;food;hypo
animal produce;food;hypo
baby food;food;hypo
baked products;food;hypo
canned dried;food;hypo
corn;food;hypo
flours;food;hypo
fruits;food;hypo
grains;food;hypo
meat products;food;hypo
milk;food;hypo
milk products;food;hypo
quick-frozen fruits;food;hypo
vegetable juices;food;hypo
vegetable nectars;food;hypo
Refrigerating equipment;Food processing;rel
catering containers;Food processing;rel
derived products;Food processing;rel
food hygiene;Food processing;rel
food safety;Food processing;rel
materials and articles in contact with drinking water;Food processing;rel
plants and equipment for the food industry;Food processing;rel
prepackaged and prepared foods;Food processing;rel
sensory analysis;Food processing;rel
prepackaged and prepared foods;Fish processing;rel
